period,day_type,hour,station_code,tap_in_vol,tap_out_vol,code,code2,code3,interchange,NS,SW,CC,EW,NE,BP,CE,DT,PW,TE,PE,CG,SE,name
2022-03,weekend,7,NS18,3682,1545,NS18,,,False,18.0,,,,,,,,,,,,,Braddell
2022-03,weekday,20,NE9,12178,16442,NE9,,,False,,,,,9.0,,,,,,,,,Boon Keng
2022-03,weekend,20,NE9,3571,5596,NE9,,,False,,,,,9.0,,,,,,,,,Boon Keng
2022-03,weekend,21,DT27,967,1854,DT27,,,False,,,,,,,,27.0,,,,,,Ubi
2022-03,weekday,21,DT27,3199,3835,DT27,,,False,,,,,,,,27.0,,,,,,Ubi
2022-03,weekend,21,CE1/DT16,12099,3691,CE1,DT16,,True,,,,,,,1.0,16.0,,,,,,Bayfront
2022-03,weekday,21,CE1/DT16,29020,8406,CE1,DT16,,True,,,,,,,1.0,16.0,,,,,,Bayfront
2022-03,weekday,16,EW29,22290,4144,EW29,,,False,,,,29.0,,,,,,,,,,Joo Koon
2022-03,weekend,16,EW29,6451,2698,EW29,,,False,,,,29.0,,,,,,,,,,Joo Koon
2022-03,weekday,23,DT20,2400,650,DT20,,,False,,,,,,,,20.0,,,,,,Fort Canning
2022-03,weekend,23,DT20,833,260,DT20,,,False,,,,,,,,20.0,,,,,,Fort Canning
2022-03,weekend,16,EW15,5894,4404,EW15,,,False,,,,15.0,,,,,,,,,,Tanjong Pagar
2022-03,weekday,16,EW15,26437,11744,EW15,,,False,,,,15.0,,,,,,,,,,Tanjong Pagar
2022-03,weekday,9,EW32,1472,3313,EW32,,,False,,,,32.0,,,,,,,,,,Tuas West Road
2022-03,weekend,9,EW32,952,348,EW32,,,False,,,,32.0,,,,,,,,,,Tuas West Road
2022-03,weekday,12,NE7/DT12,24973,22852,NE7,DT12,,True,,,,,7.0,,,12.0,,,,,,Little India
2022-03,weekend,12,NE7/DT12,9664,13954,NE7,DT12,,True,,,,,7.0,,,12.0,,,,,,Little India
2022-03,weekend,8,PE4,518,243,PE4,,,False,,,,,,,,,,,4.0,,,Riviera
2022-03,weekday,8,PE4,2054,890,PE4,,,False,,,,,,,,,,,4.0,,,Riviera
2022-03,weekday,15,DT34,2471,2404,DT34,,,False,,,,,,,,34.0,,,,,,Upper Changi
2022-03,weekend,15,DT34,865,847,DT34,,,False,,,,,,,,34.0,,,,,,Upper Changi
2022-03,weekday,23,TE1,80,341,TE1,,,False,,,,,,,,,,1.0,,,,Woodlands North
2022-03,weekend,23,TE1,26,259,TE1,,,False,,,,,,,,,,1.0,,,,Woodlands North
2022-03,weekday,16,NS7,6042,1941,NS7,,,False,7.0,,,,,,,,,,,,,Kranji
2022-03,weekend,16,NS7,1874,1232,NS7,,,False,7.0,,,,,,,,,,,,,Kranji
2022-03,weekend,23,NS15,640,1744,NS15,,,False,15.0,,,,,,,,,,,,,Yio Chu Kang
2022-03,weekday,23,NS15,2751,4450,NS15,,,False,15.0,,,,,,,,,,,,,Yio Chu Kang
2022-03,weekend,22,EW26,2182,8611,EW26,,,False,,,,26.0,,,,,,,,,,Lakeside
2022-03,weekday,22,EW26,5171,23216,EW26,,,False,,,,26.0,,,,,,,,,,Lakeside
2022-03,weekend,12,NE5,1968,3104,NE5,,,False,,,,,5.0,,,,,,,,,Clarke Quay
2022-03,weekday,12,NE5,5175,6951,NE5,,,False,,,,,5.0,,,,,,,,,Clarke Quay
2022-03,weekday,10,NE4/DT19,17085,45795,NE4,DT19,,True,,,,,4.0,,,19.0,,,,,,Chinatown
2022-03,weekend,10,NE4/DT19,6926,18350,NE4,DT19,,True,,,,,4.0,,,19.0,,,,,,Chinatown
2022-03,weekend,19,NE7/DT12,13928,11054,NE7,DT12,,True,,,,,7.0,,,12.0,,,,,,Little India
2022-03,weekday,19,NE7/DT12,26178,27149,NE7,DT12,,True,,,,,7.0,,,12.0,,,,,,Little India
2022-03,weekend,19,DT3,1288,2455,DT3,,,False,,,,,,,,3.0,,,,,,Hillview
2022-03,weekday,19,DT3,3521,10243,DT3,,,False,,,,,,,,3.0,,,,,,Hillview
2022-03,weekday,17,NS2,33212,43265,NS2,,,False,2.0,,,,,,,,,,,,,Bukit Batok
2022-03,weekend,17,NS2,8422,9963,NS2,,,False,2.0,,,,,,,,,,,,,Bukit Batok
2022-03,weekend,23,EW30,35,233,EW30,,,False,,,,30.0,,,,,,,,,,Gul Circle
2022-03,weekday,23,EW30,117,251,EW30,,,False,,,,30.0,,,,,,,,,,Gul Circle
2022-03,weekday,10,SW7,2537,1026,SW7,,,False,,7.0,,,,,,,,,,,,Tongkang
2022-03,weekend,10,SW7,1261,493,SW7,,,False,,7.0,,,,,,,,,,,,Tongkang
2022-03,weekday,18,PE5,4837,9777,PE5,,,False,,,,,,,,,,,5.0,,,Kadaloor
2022-03,weekend,18,PE5,1365,1915,PE5,,,False,,,,,,,,,,,5.0,,,Kadaloor
2022-03,weekend,13,NE11,1890,1474,NE11,,,False,,,,,11.0,,,,,,,,,Woodleigh
2022-03,weekday,13,NE11,5146,3750,NE11,,,False,,,,,11.0,,,,,,,,,Woodleigh
2022-03,weekend,22,PW3,57,89,PW3,,,False,,,,,,,,,3.0,,,,,Punggol Point
2022-03,weekday,22,PW3,162,147,PW3,,,False,,,,,,,,,3.0,,,,,Punggol Point
2022-03,weekday,20,SE3,792,3996,SE3,,,False,,,,,,,,,,,,,3.0,Bakau
2022-03,weekend,20,SE3,294,1210,SE3,,,False,,,,,,,,,,,,,3.0,Bakau
2022-03,weekday,12,DT13,6755,10434,DT13,,,False,,,,,,,,13.0,,,,,,Rochor
2022-03,weekend,12,DT13,2582,3637,DT13,,,False,,,,,,,,13.0,,,,,,Rochor
2022-03,weekday,20,TE3,1743,5249,TE3,,,False,,,,,,,,,,3.0,,,,Woodlands South
2022-03,weekend,20,TE3,574,1530,TE3,,,False,,,,,,,,,,3.0,,,,Woodlands South
2022-03,weekday,23,NS16,6558,21241,NS16,,,False,16.0,,,,,,,,,,,,,Ang Mo Kio
2022-03,weekend,23,NS16,2385,7636,NS16,,,False,16.0,,,,,,,,,,,,,Ang Mo Kio
2022-03,weekday,5,CC11,641,1127,CC11,,,False,,,11.0,,,,,,,,,,,Tai Seng
2022-03,weekend,5,CC11,129,99,CC11,,,False,,,11.0,,,,,,,,,,,Tai Seng
2022-03,weekend,17,EW9,7870,8768,EW9,,,False,,,,9.0,,,,,,,,,,Aljunied
2022-03,weekday,17,EW9,22852,21162,EW9,,,False,,,,9.0,,,,,,,,,,Aljunied
2022-03,weekend,17,TE3,1595,1359,TE3,,,False,,,,,,,,,,3.0,,,,Woodlands South
2022-03,weekday,17,TE3,6662,6210,TE3,,,False,,,,,,,,,,3.0,,,,Woodlands South
2022-03,weekend,22,CC10/DT26,1192,3607,CC10,DT26,,True,,,10.0,,,,,26.0,,,,,,MacPherson
2022-03,weekday,22,CC10/DT26,3881,9175,CC10,DT26,,True,,,10.0,,,,,26.0,,,,,,MacPherson
2022-03,weekday,22,PE6,1462,2865,PE6,,,False,,,,,,,,,,,6.0,,,Oasis
2022-03,weekend,22,PE6,589,1035,PE6,,,False,,,,,,,,,,,6.0,,,Oasis
2022-03,weekday,9,TE5,1396,773,TE5,,,False,,,,,,,,,,5.0,,,,Lentor
2022-03,weekend,9,TE5,479,317,TE5,,,False,,,,,,,,,,5.0,,,,Lentor
2022-03,weekend,13,NS27/CE2,552,794,NS27,CE2,,True,27.0,,,,,,2.0,,,,,,,Marina Bay
2022-03,weekday,13,NS27/CE2,1305,2252,NS27,CE2,,True,27.0,,,,,,2.0,,,,,,,Marina Bay
2022-03,weekend,24,NS24/NE6/CC1,126,100,NS24,NE6,CC1,True,24.0,,1.0,,6.0,,,,,,,,,Dhoby Ghaut
2022-03,weekday,24,NS24/NE6/CC1,285,189,NS24,NE6,CC1,True,24.0,,1.0,,6.0,,,,,,,,,Dhoby Ghaut
2022-03,weekday,14,BP9,2730,1650,BP9,,,False,,,,,,9.0,,,,,,,,Bangkit
2022-03,weekend,14,BP9,803,597,BP9,,,False,,,,,,9.0,,,,,,,,Bangkit
2022-03,weekday,19,EW24/NS1,95620,66473,EW24,NS1,,True,1.0,,,24.0,,,,,,,,,,Jurong East
2022-03,weekend,19,EW24/NS1,28765,21667,EW24,NS1,,True,1.0,,,24.0,,,,,,,,,,Jurong East
2022-03,weekday,12,NS23,13280,26921,NS23,,,False,23.0,,,,,,,,,,,,,Somerset
2022-03,weekend,12,NS23,6075,13861,NS23,,,False,23.0,,,,,,,,,,,,,Somerset
2022-03,weekday,21,PE4,711,1360,PE4,,,False,,,,,,,,,,,4.0,,,Riviera
2022-03,weekend,21,PE4,392,559,PE4,,,False,,,,,,,,,,,4.0,,,Riviera
2022-03,weekday,13,NE4/DT19,44063,38894,NE4,DT19,,True,,,,,4.0,,,19.0,,,,,,Chinatown
2022-03,weekend,13,NE4/DT19,16505,19097,NE4,DT19,,True,,,,,4.0,,,19.0,,,,,,Chinatown
2022-03,weekend,20,PE5,534,1780,PE5,,,False,,,,,,,,,,,5.0,,,Kadaloor
2022-03,weekday,20,PE5,1488,5668,PE5,,,False,,,,,,,,,,,5.0,,,Kadaloor
2022-03,weekend,15,CC26,784,579,CC26,,,False,,,26.0,,,,,,,,,,,Pasir Panjang
2022-03,weekday,15,CC26,2742,1925,CC26,,,False,,,26.0,,,,,,,,,,,Pasir Panjang
2022-03,weekday,22,NS19,9376,24292,NS19,,,False,19.0,,,,,,,,,,,,,Toa Payoh
2022-03,weekend,22,NS19,3386,9015,NS19,,,False,19.0,,,,,,,,,,,,,Toa Payoh
2022-03,weekend,21,NS8,3531,4994,NS8,,,False,8.0,,,,,,,,,,,,,Marsiling
2022-03,weekday,21,NS8,9896,15920,NS8,,,False,8.0,,,,,,,,,,,,,Marsiling
2022-03,weekend,11,PE2,2135,1101,PE2,,,False,,,,,,,,,,,2.0,,,Meridian
2022-03,weekday,11,PE2,4812,2380,PE2,,,False,,,,,,,,,,,2.0,,,Meridian
2022-03,weekday,11,EW28,15695,8589,EW28,,,False,,,,28.0,,,,,,,,,,Pioneer
2022-03,weekend,11,EW28,8920,3321,EW28,,,False,,,,28.0,,,,,,,,,,Pioneer
2022-03,weekday,10,EW14/NS26,9316,33870,EW14,NS26,,True,26.0,,,14.0,,,,,,,,,,Raffles Place
2022-03,weekend,10,EW14/NS26,1975,4969,EW14,NS26,,True,26.0,,,14.0,,,,,,,,,,Raffles Place
2022-03,weekday,7,DT6,6411,13367,DT6,,,False,,,,,,,,6.0,,,,,,King Albert Park
2022-03,weekend,7,DT6,600,1353,DT6,,,False,,,,,,,,6.0,,,,,,King Albert Park
2022-03,weekend,22,BP12,118,392,BP12,,,False,,,,,,12.0,,,,,,,,Jelapang
2022-03,weekday,22,BP12,228,1131,BP12,,,False,,,,,,12.0,,,,,,,,Jelapang
2022-03,weekend,6,NS16,9811,4649,NS16,,,False,16.0,,,,,,,,,,,,,Ang Mo Kio
2022-03,weekday,6,NS16,56368,30732,NS16,,,False,16.0,,,,,,,,,,,,,Ang Mo Kio
2022-03,weekend,13,NS10,13434,9702,NS10,,,False,10.0,,,,,,,,,,,,,Admiralty
2022-03,weekday,13,NS10,29549,21749,NS10,,,False,10.0,,,,,,,,,,,,,Admiralty
2022-03,weekday,8,DT8,3600,7552,DT8,,,False,,,,,,,,8.0,,,,,,Tan Kah Kee
2022-03,weekend,8,DT8,836,782,DT8,,,False,,,,,,,,8.0,,,,,,Tan Kah Kee
2022-03,weekend,21,CC14,687,1394,CC14,,,False,,,14.0,,,,,,,,,,,Lorong Chuan
2022-03,weekday,21,CC14,2392,4153,CC14,,,False,,,14.0,,,,,,,,,,,Lorong Chuan
2022-03,weekend,13,NE10,4514,4049,NE10,,,False,,,,,10.0,,,,,,,,,Potong Pasir
2022-03,weekday,13,NE10,12338,10792,NE10,,,False,,,,,10.0,,,,,,,,,Potong Pasir
2022-03,weekend,5,EW31,88,90,EW31,,,False,,,,31.0,,,,,,,,,,Tuas Crescent
2022-03,weekday,5,EW31,178,1140,EW31,,,False,,,,31.0,,,,,,,,,,Tuas Crescent
2022-03,weekend,23,BP9,40,176,BP9,,,False,,,,,,9.0,,,,,,,,Bangkit
2022-03,weekday,23,BP9,104,498,BP9,,,False,,,,,,9.0,,,,,,,,Bangkit
2022-03,weekend,16,DT33,4044,4117,DT33,,,False,,,,,,,,33.0,,,,,,Tampines East
2022-03,weekday,16,DT33,9727,14074,DT33,,,False,,,,,,,,33.0,,,,,,Tampines East
2022-03,weekend,9,PW4,1140,1096,PW4,,,False,,,,,,,,,4.0,,,,,Samudera
2022-03,weekday,9,PW4,3337,2721,PW4,,,False,,,,,,,,,4.0,,,,,Samudera
2022-03,weekend,21,BP12,195,486,BP12,,,False,,,,,,12.0,,,,,,,,Jelapang
2022-03,weekday,21,BP12,405,1597,BP12,,,False,,,,,,12.0,,,,,,,,Jelapang
2022-03,weekday,22,EW16/NE3,11255,5126,EW16,NE3,,True,,,,16.0,3.0,,,,,,,,,Outram Park
2022-03,weekend,22,EW16/NE3,3197,1965,EW16,NE3,,True,,,,16.0,3.0,,,,,,,,,Outram Park
2022-03,weekday,7,SW2,8101,2289,SW2,,,False,,2.0,,,,,,,,,,,,Farmway
2022-03,weekend,7,SW2,734,391,SW2,,,False,,2.0,,,,,,,,,,,,Farmway
2022-03,weekday,18,CC21,9131,14343,CC21,,,False,,,21.0,,,,,,,,,,,Holland Village
2022-03,weekend,18,CC21,2706,2949,CC21,,,False,,,21.0,,,,,,,,,,,Holland Village
2022-03,weekend,14,CC4/DT15,4032,5529,CC4,DT15,,True,,,4.0,,,,,15.0,,,,,,Promenade
2022-03,weekday,14,CC4/DT15,8936,10826,CC4,DT15,,True,,,4.0,,,,,15.0,,,,,,Promenade
2022-03,weekend,7,EW3,3228,2027,EW3,,,False,,,,3.0,,,,,,,,,,Simei
2022-03,weekday,7,EW3,27337,19923,EW3,,,False,,,,3.0,,,,,,,,,,Simei
2022-03,weekend,8,EW12/DT14,2355,7654,EW12,DT14,,True,,,,12.0,,,,14.0,,,,,,Bugis
2022-03,weekday,8,EW12/DT14,12107,52245,EW12,DT14,,True,,,,12.0,,,,14.0,,,,,,Bugis
2022-03,weekend,19,DT8,573,1018,DT8,,,False,,,,,,,,8.0,,,,,,Tan Kah Kee
2022-03,weekday,19,DT8,5980,2799,DT8,,,False,,,,,,,,8.0,,,,,,Tan Kah Kee
2022-03,weekend,11,NE9,7794,4746,NE9,,,False,,,,,9.0,,,,,,,,,Boon Keng
2022-03,weekday,11,NE9,17491,11428,NE9,,,False,,,,,9.0,,,,,,,,,Boon Keng
2022-03,weekday,19,CC17/TE9,3517,5952,CC17,TE9,,True,,,17.0,,,,,,,9.0,,,,Caldecott
2022-03,weekend,19,CC17/TE9,785,1048,CC17,TE9,,True,,,17.0,,,,,,,9.0,,,,Caldecott
2022-03,weekday,8,DT30,19731,3260,DT30,,,False,,,,,,,,30.0,,,,,,Bedok Reservoir
2022-03,weekend,8,DT30,2492,941,DT30,,,False,,,,,,,,30.0,,,,,,Bedok Reservoir
2022-03,weekend,18,PW5,814,1477,PW5,,,False,,,,,,,,,5.0,,,,,Nibong
2022-03,weekday,18,PW5,2479,4924,PW5,,,False,,,,,,,,,5.0,,,,,Nibong
2022-03,weekend,17,PE5,1675,1586,PE5,,,False,,,,,,,,,,,5.0,,,Kadaloor
2022-03,weekday,17,PE5,5324,7159,PE5,,,False,,,,,,,,,,,5.0,,,Kadaloor
2022-03,weekend,9,EW7,4812,3705,EW7,,,False,,,,7.0,,,,,,,,,,Eunos
2022-03,weekday,9,EW7,13223,10453,EW7,,,False,,,,7.0,,,,,,,,,,Eunos
2022-03,weekend,5,BP12,360,24,BP12,,,False,,,,,,12.0,,,,,,,,Jelapang
2022-03,weekday,5,BP12,2374,163,BP12,,,False,,,,,,12.0,,,,,,,,Jelapang
2022-03,weekend,10,EW26,10857,4085,EW26,,,False,,,,26.0,,,,,,,,,,Lakeside
2022-03,weekday,10,EW26,22478,8022,EW26,,,False,,,,26.0,,,,,,,,,,Lakeside
2022-03,weekday,20,EW27,32502,54642,EW27,,,False,,,,27.0,,,,,,,,,,Boon Lay
2022-03,weekend,20,EW27,10300,17743,EW27,,,False,,,,27.0,,,,,,,,,,Boon Lay
2022-03,weekend,15,NS21/DT11,17028,17109,NS21,DT11,,True,21.0,,,,,,,11.0,,,,,,Newton
2022-03,weekday,15,NS21/DT11,39168,40538,NS21,DT11,,True,21.0,,,,,,,11.0,,,,,,Newton
2022-03,weekend,15,EW3,4575,4522,EW3,,,False,,,,3.0,,,,,,,,,,Simei
2022-03,weekday,15,EW3,12395,13532,EW3,,,False,,,,3.0,,,,,,,,,,Simei
2022-03,weekend,13,CC27,550,549,CC27,,,False,,,27.0,,,,,,,,,,,Labrador Park
2022-03,weekday,13,CC27,1648,2428,CC27,,,False,,,27.0,,,,,,,,,,,Labrador Park
2022-03,weekday,16,DT21,6037,2954,DT21,,,False,,,,,,,,21.0,,,,,,Bencoolen
2022-03,weekend,16,DT21,2000,1408,DT21,,,False,,,,,,,,21.0,,,,,,Bencoolen
2022-03,weekend,5,EW6,133,20,EW6,,,False,,,,6.0,,,,,,,,,,Kembangan
2022-03,weekday,5,EW6,1081,227,EW6,,,False,,,,6.0,,,,,,,,,,Kembangan
2022-03,weekend,20,SW1,448,527,SW1,,,False,,1.0,,,,,,,,,,,,Cheng Lim
2022-03,weekday,20,SW1,1573,1500,SW1,,,False,,1.0,,,,,,,,,,,,Cheng Lim
2022-03,weekday,8,DT13,5456,13113,DT13,,,False,,,,,,,,13.0,,,,,,Rochor
2022-03,weekend,8,DT13,1092,2100,DT13,,,False,,,,,,,,13.0,,,,,,Rochor
2022-03,weekday,11,CC19/DT9,4420,4140,CC19,DT9,,True,,,19.0,,,,,9.0,,,,,,Botanic Gardens
2022-03,weekend,11,CC19/DT9,2828,3005,CC19,DT9,,True,,,19.0,,,,,9.0,,,,,,Botanic Gardens
2022-03,weekend,13,DT2,447,394,DT2,,,False,,,,,,,,2.0,,,,,,Cashew
2022-03,weekday,13,DT2,2130,1174,DT2,,,False,,,,,,,,2.0,,,,,,Cashew
2022-03,weekday,20,EW24/NS1,86593,32690,EW24,NS1,,True,1.0,,,24.0,,,,,,,,,,Jurong East
2022-03,weekend,20,EW24/NS1,29752,13528,EW24,NS1,,True,1.0,,,24.0,,,,,,,,,,Jurong East
2022-03,weekend,18,NS3,6002,6589,NS3,,,False,3.0,,,,,,,,,,,,,Bukit Gombak
2022-03,weekday,18,NS3,19851,45957,NS3,,,False,3.0,,,,,,,,,,,,,Bukit Gombak
2022-03,weekday,23,DT18,3858,250,DT18,,,False,,,,,,,,18.0,,,,,,Telok Ayer
2022-03,weekend,23,DT18,919,104,DT18,,,False,,,,,,,,18.0,,,,,,Telok Ayer
2022-03,weekend,23,CE1/DT16,8234,1041,CE1,DT16,,True,,,,,,,1.0,16.0,,,,,,Bayfront
2022-03,weekday,23,CE1/DT16,18925,2468,CE1,DT16,,True,,,,,,,1.0,16.0,,,,,,Bayfront
2022-03,weekend,10,TE3,1589,539,TE3,,,False,,,,,,,,,,3.0,,,,Woodlands South
2022-03,weekday,10,TE3,3384,1258,TE3,,,False,,,,,,,,,,3.0,,,,Woodlands South
2022-03,weekend,9,SE1,1676,680,SE1,,,False,,,,,,,,,,,,,1.0,Compassvale
2022-03,weekday,9,SE1,4807,1656,SE1,,,False,,,,,,,,,,,,,1.0,Compassvale
2022-03,weekend,9,DT3,2981,1280,DT3,,,False,,,,,,,,3.0,,,,,,Hillview
2022-03,weekday,9,DT3,7750,2505,DT3,,,False,,,,,,,,3.0,,,,,,Hillview
2022-03,weekend,17,PW4,2130,2349,PW4,,,False,,,,,,,,,4.0,,,,,Samudera
2022-03,weekday,17,PW4,4611,5980,PW4,,,False,,,,,,,,,4.0,,,,,Samudera
2022-03,weekday,14,DT18,6381,5408,DT18,,,False,,,,,,,,18.0,,,,,,Telok Ayer
2022-03,weekend,14,DT18,1525,1268,DT18,,,False,,,,,,,,18.0,,,,,,Telok Ayer
2022-03,weekday,18,EW27,79925,110972,EW27,,,False,,,,27.0,,,,,,,,,,Boon Lay
2022-03,weekend,18,EW27,15987,22077,EW27,,,False,,,,27.0,,,,,,,,,,Boon Lay
2022-03,weekday,21,TE1,2169,751,TE1,,,False,,,,,,,,,,1.0,,,,Woodlands North
2022-03,weekend,21,TE1,259,509,TE1,,,False,,,,,,,,,,1.0,,,,Woodlands North
2022-03,weekday,23,NS20,2833,1742,NS20,,,False,20.0,,,,,,,,,,,,,Novena
2022-03,weekend,23,NS20,893,642,NS20,,,False,20.0,,,,,,,,,,,,,Novena
2022-03,weekend,12,BP11,1243,808,BP11,,,False,,,,,,11.0,,,,,,,,Segar
2022-03,weekday,12,BP11,2567,1625,BP11,,,False,,,,,,11.0,,,,,,,,Segar
2022-03,weekend,16,EW13/NS25,19641,16183,EW13,NS25,,True,25.0,,,13.0,,,,,,,,,,City Hall
2022-03,weekday,16,EW13/NS25,31911,23094,EW13,NS25,,True,25.0,,,13.0,,,,,,,,,,City Hall
2022-03,weekday,9,TE8,1640,4409,TE8,,,False,,,,,,,,,,8.0,,,,Upper Thomson
2022-03,weekend,9,TE8,797,1852,TE8,,,False,,,,,,,,,,8.0,,,,Upper Thomson
2022-03,weekend,22,BP8,308,359,BP8,,,False,,,,,,8.0,,,,,,,,Pending
2022-03,weekday,22,BP8,905,1058,BP8,,,False,,,,,,8.0,,,,,,,,Pending
2022-03,weekday,12,PW4,3699,3371,PW4,,,False,,,,,,,,,4.0,,,,,Samudera
2022-03,weekend,12,PW4,1876,1751,PW4,,,False,,,,,,,,,4.0,,,,,Samudera
2022-03,weekday,13,DT24,3120,2955,DT24,,,False,,,,,,,,24.0,,,,,,Geylang Bahru
2022-03,weekend,13,DT24,1288,1170,DT24,,,False,,,,,,,,24.0,,,,,,Geylang Bahru
2022-03,weekend,17,SW5,2371,2798,SW5,,,False,,5.0,,,,,,,,,,,,Fernvale
2022-03,weekday,17,SW5,7255,9588,SW5,,,False,,5.0,,,,,,,,,,,,Fernvale
2022-03,weekday,17,CC28,3847,4994,CC28,,,False,,,28.0,,,,,,,,,,,Telok Blangah
2022-03,weekend,17,CC28,1127,1203,CC28,,,False,,,28.0,,,,,,,,,,,Telok Blangah
2022-03,weekday,24,DT29,18,390,DT29,,,False,,,,,,,,29.0,,,,,,Bedok North
2022-03,weekend,24,DT29,8,162,DT29,,,False,,,,,,,,29.0,,,,,,Bedok North
2022-03,weekend,22,CC24,873,616,CC24,,,False,,,24.0,,,,,,,,,,,Kent Ridge
2022-03,weekday,22,CC24,6693,1304,CC24,,,False,,,24.0,,,,,,,,,,,Kent Ridge
2022-03,weekend,22,TE1,130,408,TE1,,,False,,,,,,,,,,1.0,,,,Woodlands North
2022-03,weekday,22,TE1,1012,632,TE1,,,False,,,,,,,,,,1.0,,,,Woodlands North
2022-03,weekday,23,DT30,404,3646,DT30,,,False,,,,,,,,30.0,,,,,,Bedok Reservoir
2022-03,weekend,23,DT30,183,1253,DT30,,,False,,,,,,,,30.0,,,,,,Bedok Reservoir
2022-03,weekend,24,SE2,16,177,SE2,,,False,,,,,,,,,,,,,2.0,Rumbia
2022-03,weekday,24,SE2,28,461,SE2,,,False,,,,,,,,,,,,,2.0,Rumbia
2022-03,weekend,7,DT10,754,821,DT10,,,False,,,,,,,,10.0,,,,,,Stevens
2022-03,weekday,7,DT10,6911,15343,DT10,,,False,,,,,,,,10.0,,,,,,Stevens
2022-03,weekend,18,DT34,1288,1083,DT34,,,False,,,,,,,,34.0,,,,,,Upper Changi
2022-03,weekday,18,DT34,9401,5308,DT34,,,False,,,,,,,,34.0,,,,,,Upper Changi
2022-03,weekday,23,CC6,2990,539,CC6,,,False,,,6.0,,,,,,,,,,,Stadium
2022-03,weekend,23,CC6,2399,237,CC6,,,False,,,6.0,,,,,,,,,,,Stadium
2022-03,weekday,17,NS13,52259,80422,NS13,,,False,13.0,,,,,,,,,,,,,Yishun
2022-03,weekend,17,NS13,15057,19696,NS13,,,False,13.0,,,,,,,,,,,,,Yishun
2022-03,weekday,10,CC8,4228,3727,CC8,,,False,,,8.0,,,,,,,,,,,Dakota
2022-03,weekend,10,CC8,2025,1728,CC8,,,False,,,8.0,,,,,,,,,,,Dakota
2022-03,weekend,22,TE7,206,411,TE7,,,False,,,,,,,,,,7.0,,,,Bright Hill
2022-03,weekday,22,TE7,482,1474,TE7,,,False,,,,,,,,,,7.0,,,,Bright Hill
2022-03,weekday,13,SW8,2241,2693,SW8,,,False,,8.0,,,,,,,,,,,,Renjong
2022-03,weekend,13,SW8,641,641,SW8,,,False,,8.0,,,,,,,,,,,,Renjong
2022-03,weekend,12,EW22,1714,1207,EW22,,,False,,,,22.0,,,,,,,,,,Dover
2022-03,weekday,12,EW22,5702,5019,EW22,,,False,,,,22.0,,,,,,,,,,Dover
2022-03,weekday,21,NS2,12150,24298,NS2,,,False,2.0,,,,,,,,,,,,,Bukit Batok
2022-03,weekend,21,NS2,4039,7833,NS2,,,False,2.0,,,,,,,,,,,,,Bukit Batok
2022-03,weekend,19,TE8,2204,1438,TE8,,,False,,,,,,,,,,8.0,,,,Upper Thomson
2022-03,weekday,19,TE8,5960,4824,TE8,,,False,,,,,,,,,,8.0,,,,Upper Thomson
2022-03,weekday,11,PE3,5614,3468,PE3,,,False,,,,,,,,,,,3.0,,,Coral Edge
2022-03,weekend,11,PE3,2596,1571,PE3,,,False,,,,,,,,,,,3.0,,,Coral Edge
2022-03,weekday,23,NE8,6140,5957,NE8,,,False,,,,,8.0,,,,,,,,,Farrer Park
2022-03,weekend,23,NE8,3143,2256,NE8,,,False,,,,,8.0,,,,,,,,,Farrer Park
2022-03,weekday,5,NS18,3586,774,NS18,,,False,18.0,,,,,,,,,,,,,Braddell
2022-03,weekend,5,NS18,473,82,NS18,,,False,18.0,,,,,,,,,,,,,Braddell
2022-03,weekday,14,BP5,1647,1671,BP5,,,False,,,,,,5.0,,,,,,,,Phoenix
2022-03,weekend,14,BP5,611,505,BP5,,,False,,,,,,5.0,,,,,,,,Phoenix
2022-03,weekend,18,TE1,712,717,TE1,,,False,,,,,,,,,,1.0,,,,Woodlands North
2022-03,weekday,18,TE1,8177,2306,TE1,,,False,,,,,,,,,,1.0,,,,Woodlands North
2022-03,weekday,9,PE2,5796,1765,PE2,,,False,,,,,,,,,,,2.0,,,Meridian
2022-03,weekend,9,PE2,2095,657,PE2,,,False,,,,,,,,,,,2.0,,,Meridian
2022-03,weekend,8,DT28,2463,2234,DT28,,,False,,,,,,,,28.0,,,,,,Kaki Bukit
2022-03,weekday,8,DT28,15135,24459,DT28,,,False,,,,,,,,28.0,,,,,,Kaki Bukit
2022-03,weekend,8,DT20,491,1058,DT20,,,False,,,,,,,,20.0,,,,,,Fort Canning
2022-03,weekday,8,DT20,4581,9307,DT20,,,False,,,,,,,,20.0,,,,,,Fort Canning
2022-03,weekday,6,DT30,9582,3435,DT30,,,False,,,,,,,,30.0,,,,,,Bedok Reservoir
2022-03,weekend,6,DT30,1041,406,DT30,,,False,,,,,,,,30.0,,,,,,Bedok Reservoir
2022-03,weekday,15,CC21,8915,7583,CC21,,,False,,,21.0,,,,,,,,,,,Holland Village
2022-03,weekend,15,CC21,2566,2246,CC21,,,False,,,21.0,,,,,,,,,,,Holland Village
2022-03,weekday,16,EW22,11621,5934,EW22,,,False,,,,22.0,,,,,,,,,,Dover
2022-03,weekend,16,EW22,1367,1635,EW22,,,False,,,,22.0,,,,,,,,,,Dover
2022-03,weekday,15,BP12,2065,1473,BP12,,,False,,,,,,12.0,,,,,,,,Jelapang
2022-03,weekend,15,BP12,608,445,BP12,,,False,,,,,,12.0,,,,,,,,Jelapang
