period,day_type,hour,station_code,tap_in_vol,tap_out_vol,code,code2,code3,interchange,NS,SW,CC,EW,NE,BP,CE,DT,PW,TE,PE,CG,SE,name
2021-12,weekend,18,PE7,1088,1488,PE7,,,FALSE,,,,,,,,,,,7,,,Damai
2021-12,weekday,7,PE7,6353,2400,PE7,,,FALSE,,,,,,,,,,,7,,,Damai
2021-12,weekend,7,PE7,910,395,PE7,,,FALSE,,,,,,,,,,,7,,,Damai
2021-12,weekend,12,PE7,1641,1070,PE7,,,FALSE,,,,,,,,,,,7,,,Damai
2021-12,weekday,12,PE7,4544,2768,PE7,,,FALSE,,,,,,,,,,,7,,,Damai
2021-12,weekday,6,NS24/NE6/CC1,3085,7075,NS24,NE6,CC1,TRUE,24,,1,,6,,,,,,,,,Dhoby Ghaut
2021-12,weekend,6,NS24/NE6/CC1,766,1544,NS24,NE6,CC1,TRUE,24,,1,,6,,,,,,,,,Dhoby Ghaut
2021-12,weekend,22,NS24/NE6/CC1,12030,2464,NS24,NE6,CC1,TRUE,24,,1,,6,,,,,,,,,Dhoby Ghaut
2021-12,weekday,22,NS24/NE6/CC1,34383,6751,NS24,NE6,CC1,TRUE,24,,1,,6,,,,,,,,,Dhoby Ghaut
2021-12,weekday,8,NS24/NE6/CC1,10001,22654,NS24,NE6,CC1,TRUE,24,,1,,6,,,,,,,,,Dhoby Ghaut
2021-12,weekend,8,NS24/NE6/CC1,1658,4742,NS24,NE6,CC1,TRUE,24,,1,,6,,,,,,,,,Dhoby Ghaut
2021-12,weekend,24,NS24/NE6/CC1,126,133,NS24,NE6,CC1,TRUE,24,,1,,6,,,,,,,,,Dhoby Ghaut
2021-12,weekday,24,NS24/NE6/CC1,698,345,NS24,NE6,CC1,TRUE,24,,1,,6,,,,,,,,,Dhoby Ghaut
2021-12,weekday,13,NS24/NE6/CC1,27446,37114,NS24,NE6,CC1,TRUE,24,,1,,6,,,,,,,,,Dhoby Ghaut
2021-12,weekend,13,NS24/NE6/CC1,11417,15049,NS24,NE6,CC1,TRUE,24,,1,,6,,,,,,,,,Dhoby Ghaut
2021-12,weekday,23,NS24/NE6/CC1,14098,3312,NS24,NE6,CC1,TRUE,24,,1,,6,,,,,,,,,Dhoby Ghaut
2021-12,weekend,23,NS24/NE6/CC1,5002,1398,NS24,NE6,CC1,TRUE,24,,1,,6,,,,,,,,,Dhoby Ghaut
2021-12,weekend,18,NS24/NE6/CC1,16765,13706,NS24,NE6,CC1,TRUE,24,,1,,6,,,,,,,,,Dhoby Ghaut
2021-12,weekday,18,NS24/NE6/CC1,51696,47873,NS24,NE6,CC1,TRUE,24,,1,,6,,,,,,,,,Dhoby Ghaut
2021-12,weekday,9,NS24/NE6/CC1,5872,22485,NS24,NE6,CC1,TRUE,24,,1,,6,,,,,,,,,Dhoby Ghaut
2021-12,weekend,9,NS24/NE6/CC1,2105,7887,NS24,NE6,CC1,TRUE,24,,1,,6,,,,,,,,,Dhoby Ghaut
2021-12,weekday,14,NS24/NE6/CC1,32122,35017,NS24,NE6,CC1,TRUE,24,,1,,6,,,,,,,,,Dhoby Ghaut
2021-12,weekend,14,NS24/NE6/CC1,12939,14574,NS24,NE6,CC1,TRUE,24,,1,,6,,,,,,,,,Dhoby Ghaut
2021-12,weekday,21,NS24/NE6/CC1,48833,9745,NS24,NE6,CC1,TRUE,24,,1,,6,,,,,,,,,Dhoby Ghaut
2021-12,weekend,21,NS24/NE6/CC1,17123,3701,NS24,NE6,CC1,TRUE,24,,1,,6,,,,,,,,,Dhoby Ghaut
2021-12,weekend,7,NS24/NE6/CC1,1263,3237,NS24,NE6,CC1,TRUE,24,,1,,6,,,,,,,,,Dhoby Ghaut
2021-12,weekday,7,NS24/NE6/CC1,6388,14250,NS24,NE6,CC1,TRUE,24,,1,,6,,,,,,,,,Dhoby Ghaut
2021-12,weekday,5,NS24/NE6/CC1,422,267,NS24,NE6,CC1,TRUE,24,,1,,6,,,,,,,,,Dhoby Ghaut
2021-12,weekend,5,NS24/NE6/CC1,76,30,NS24,NE6,CC1,TRUE,24,,1,,6,,,,,,,,,Dhoby Ghaut
2021-12,weekend,15,NS24/NE6/CC1,15416,14908,NS24,NE6,CC1,TRUE,24,,1,,6,,,,,,,,,Dhoby Ghaut
2021-12,weekday,15,NS24/NE6/CC1,38118,35797,NS24,NE6,CC1,TRUE,24,,1,,6,,,,,,,,,Dhoby Ghaut
2021-12,weekday,19,NS24/NE6/CC1,43753,33143,NS24,NE6,CC1,TRUE,24,,1,,6,,,,,,,,,Dhoby Ghaut
2021-12,weekend,19,NS24/NE6/CC1,15548,10263,NS24,NE6,CC1,TRUE,24,,1,,6,,,,,,,,,Dhoby Ghaut
2021-12,weekend,10,NS24/NE6/CC1,3611,10993,NS24,NE6,CC1,TRUE,24,,1,,6,,,,,,,,,Dhoby Ghaut
2021-12,weekday,10,NS24/NE6/CC1,7323,28225,NS24,NE6,CC1,TRUE,24,,1,,6,,,,,,,,,Dhoby Ghaut
2021-12,weekend,17,NS24/NE6/CC1,18090,15401,NS24,NE6,CC1,TRUE,24,,1,,6,,,,,,,,,Dhoby Ghaut
2021-12,weekday,17,NS24/NE6/CC1,51826,38526,NS24,NE6,CC1,TRUE,24,,1,,6,,,,,,,,,Dhoby Ghaut
2021-12,weekend,16,NS24/NE6/CC1,17634,15705,NS24,NE6,CC1,TRUE,24,,1,,6,,,,,,,,,Dhoby Ghaut
2021-12,weekday,16,NS24/NE6/CC1,44193,35061,NS24,NE6,CC1,TRUE,24,,1,,6,,,,,,,,,Dhoby Ghaut
2021-12,weekday,11,NS24/NE6/CC1,12868,33795,NS24,NE6,CC1,TRUE,24,,1,,6,,,,,,,,,Dhoby Ghaut
2021-12,weekend,11,NS24/NE6/CC1,5457,13324,NS24,NE6,CC1,TRUE,24,,1,,6,,,,,,,,,Dhoby Ghaut
2021-12,weekend,20,NS24/NE6/CC1,15609,6339,NS24,NE6,CC1,TRUE,24,,1,,6,,,,,,,,,Dhoby Ghaut
2021-12,weekday,20,NS24/NE6/CC1,43125,16923,NS24,NE6,CC1,TRUE,24,,1,,6,,,,,,,,,Dhoby Ghaut
2021-12,weekday,12,NS24/NE6/CC1,20339,38295,NS24,NE6,CC1,TRUE,24,,1,,6,,,,,,,,,Dhoby Ghaut
2021-12,weekend,12,NS24/NE6/CC1,8322,14909,NS24,NE6,CC1,TRUE,24,,1,,6,,,,,,,,,Dhoby Ghaut
2021-12,weekend,8,EW22,1098,1141,EW22,,,FALSE,,,,22,,,,,,,,,,Dover
2021-12,weekday,8,EW22,6321,20688,EW22,,,FALSE,,,,22,,,,,,,,,,Dover
2021-12,weekend,18,EW22,1270,1742,EW22,,,FALSE,,,,22,,,,,,,,,,Dover
2021-12,weekday,18,EW22,11657,10435,EW22,,,FALSE,,,,22,,,,,,,,,,Dover
2021-12,weekday,5,EW22,387,800,EW22,,,FALSE,,,,22,,,,,,,,,,Dover
2021-12,weekend,5,EW22,53,49,EW22,,,FALSE,,,,22,,,,,,,,,,Dover
2021-12,weekday,10,EW22,6793,11583,EW22,,,FALSE,,,,22,,,,,,,,,,Dover
2021-12,weekend,10,EW22,1694,1062,EW22,,,FALSE,,,,22,,,,,,,,,,Dover
2021-12,weekend,17,EW22,1550,1641,EW22,,,FALSE,,,,22,,,,,,,,,,Dover
2021-12,weekday,17,EW22,19968,8273,EW22,,,FALSE,,,,22,,,,,,,,,,Dover
2021-12,weekday,11,EW22,7870,6349,EW22,,,FALSE,,,,22,,,,,,,,,,Dover
2021-12,weekend,11,EW22,1593,946,EW22,,,FALSE,,,,22,,,,,,,,,,Dover
2021-12,weekend,23,EW22,183,679,EW22,,,FALSE,,,,22,,,,,,,,,,Dover
2021-12,weekday,23,EW22,783,1914,EW22,,,FALSE,,,,22,,,,,,,,,,Dover
2021-12,weekend,12,EW22,1706,1197,EW22,,,FALSE,,,,22,,,,,,,,,,Dover
2021-12,weekday,12,EW22,12576,8468,EW22,,,FALSE,,,,22,,,,,,,,,,Dover
2021-12,weekend,16,EW22,1384,1661,EW22,,,FALSE,,,,22,,,,,,,,,,Dover
2021-12,weekday,16,EW22,13771,5762,EW22,,,FALSE,,,,22,,,,,,,,,,Dover
2021-12,weekend,21,EW22,493,1648,EW22,,,FALSE,,,,22,,,,,,,,,,Dover
2021-12,weekday,21,EW22,4430,4770,EW22,,,FALSE,,,,22,,,,,,,,,,Dover
2021-12,weekend,15,EW22,1210,1592,EW22,,,FALSE,,,,22,,,,,,,,,,Dover
2021-12,weekday,15,EW22,12601,7916,EW22,,,FALSE,,,,22,,,,,,,,,,Dover
2021-12,weekday,19,EW22,5807,6705,EW22,,,FALSE,,,,22,,,,,,,,,,Dover
2021-12,weekend,19,EW22,1026,1685,EW22,,,FALSE,,,,22,,,,,,,,,,Dover
2021-12,weekday,14,EW22,8769,7580,EW22,,,FALSE,,,,22,,,,,,,,,,Dover
2021-12,weekend,14,EW22,1233,1413,EW22,,,FALSE,,,,22,,,,,,,,,,Dover
2021-12,weekend,22,EW22,403,1354,EW22,,,FALSE,,,,22,,,,,,,,,,Dover
2021-12,weekday,22,EW22,2583,3808,EW22,,,FALSE,,,,22,,,,,,,,,,Dover
2021-12,weekday,7,EW22,7129,12860,EW22,,,FALSE,,,,22,,,,,,,,,,Dover
2021-12,weekend,7,EW22,955,960,EW22,,,FALSE,,,,22,,,,,,,,,,Dover
2021-12,weekday,13,EW22,7469,9859,EW22,,,FALSE,,,,22,,,,,,,,,,Dover
2021-12,weekend,13,EW22,1416,1384,EW22,,,FALSE,,,,22,,,,,,,,,,Dover
2021-12,weekend,6,EW22,583,444,EW22,,,FALSE,,,,22,,,,,,,,,,Dover
2021-12,weekday,6,EW22,3802,4218,EW22,,,FALSE,,,,22,,,,,,,,,,Dover
2021-12,weekday,20,EW22,4489,4716,EW22,,,FALSE,,,,22,,,,,,,,,,Dover
2021-12,weekend,20,EW22,678,1734,EW22,,,FALSE,,,,22,,,,,,,,,,Dover
2021-12,weekday,24,EW22,46,261,EW22,,,FALSE,,,,22,,,,,,,,,,Dover
2021-12,weekend,24,EW22,6,62,EW22,,,FALSE,,,,22,,,,,,,,,,Dover
2021-12,weekend,9,EW22,1483,1129,EW22,,,FALSE,,,,22,,,,,,,,,,Dover
2021-12,weekday,9,EW22,4879,12307,EW22,,,FALSE,,,,22,,,,,,,,,,Dover
2021-12,weekend,13,DT17,888,904,DT17,,,FALSE,,,,,,,,17,,,,,,Downtown
2021-12,weekday,13,DT17,4815,7313,DT17,,,FALSE,,,,,,,,17,,,,,,Downtown
2021-12,weekend,10,DT17,659,919,DT17,,,FALSE,,,,,,,,17,,,,,,Downtown
2021-12,weekday,10,DT17,3035,6307,DT17,,,FALSE,,,,,,,,17,,,,,,Downtown
2021-12,weekday,20,DT17,7186,1695,DT17,,,FALSE,,,,,,,,17,,,,,,Downtown
2021-12,weekend,20,DT17,1177,656,DT17,,,FALSE,,,,,,,,17,,,,,,Downtown
2021-12,weekday,8,DT17,2030,21526,DT17,,,FALSE,,,,,,,,17,,,,,,Downtown
2021-12,weekend,8,DT17,401,1031,DT17,,,FALSE,,,,,,,,17,,,,,,Downtown
2021-12,weekday,23,DT17,2123,397,DT17,,,FALSE,,,,,,,,17,,,,,,Downtown
2021-12,weekend,23,DT17,513,166,DT17,,,FALSE,,,,,,,,17,,,,,,Downtown
2021-12,weekday,6,DT17,305,7549,DT17,,,FALSE,,,,,,,,17,,,,,,Downtown
2021-12,weekend,6,DT17,39,592,DT17,,,FALSE,,,,,,,,17,,,,,,Downtown
2021-12,weekend,18,DT17,1279,1103,DT17,,,FALSE,,,,,,,,17,,,,,,Downtown
2021-12,weekday,18,DT17,18740,4407,DT17,,,FALSE,,,,,,,,17,,,,,,Downtown
2021-12,weekday,24,DT17,224,34,DT17,,,FALSE,,,,,,,,17,,,,,,Downtown
2021-12,weekend,24,DT17,24,18,DT17,,,FALSE,,,,,,,,17,,,,,,Downtown
2021-12,weekday,19,DT17,12454,3538,DT17,,,FALSE,,,,,,,,17,,,,,,Downtown
2021-12,weekend,19,DT17,1483,1048,DT17,,,FALSE,,,,,,,,17,,,,,,Downtown
2021-12,weekday,11,DT17,5547,5445,DT17,,,FALSE,,,,,,,,17,,,,,,Downtown
2021-12,weekend,11,DT17,784,910,DT17,,,FALSE,,,,,,,,17,,,,,,Downtown
2021-12,weekday,22,DT17,4611,1167,DT17,,,FALSE,,,,,,,,17,,,,,,Downtown
2021-12,weekend,22,DT17,1095,338,DT17,,,FALSE,,,,,,,,17,,,,,,Downtown
2021-12,weekday,7,DT17,1693,11119,DT17,,,FALSE,,,,,,,,17,,,,,,Downtown
2021-12,weekend,7,DT17,390,1002,DT17,,,FALSE,,,,,,,,17,,,,,,Downtown
2021-12,weekend,9,DT17,368,1162,DT17,,,FALSE,,,,,,,,17,,,,,,Downtown
2021-12,weekday,9,DT17,1731,14902,DT17,,,FALSE,,,,,,,,17,,,,,,Downtown
2021-12,weekday,12,DT17,7106,5496,DT17,,,FALSE,,,,,,,,17,,,,,,Downtown
2021-12,weekend,12,DT17,918,974,DT17,,,FALSE,,,,,,,,17,,,,,,Downtown
2021-12,weekend,17,DT17,1126,1028,DT17,,,FALSE,,,,,,,,17,,,,,,Downtown
2021-12,weekday,17,DT17,12736,3443,DT17,,,FALSE,,,,,,,,17,,,,,,Downtown
2021-12,weekday,16,DT17,8328,3057,DT17,,,FALSE,,,,,,,,17,,,,,,Downtown
2021-12,weekend,16,DT17,1288,710,DT17,,,FALSE,,,,,,,,17,,,,,,Downtown
2021-12,weekend,5,DT17,4,0,DT17,,,FALSE,,,,,,,,17,,,,,,Downtown
2021-12,weekday,5,DT17,37,0,DT17,,,FALSE,,,,,,,,17,,,,,,Downtown
2021-12,weekend,14,DT17,954,894,DT17,,,FALSE,,,,,,,,17,,,,,,Downtown
2021-12,weekday,14,DT17,4876,4971,DT17,,,FALSE,,,,,,,,17,,,,,,Downtown
2021-12,weekday,21,DT17,5491,1501,DT17,,,FALSE,,,,,,,,17,,,,,,Downtown
2021-12,weekend,21,DT17,1165,446,DT17,,,FALSE,,,,,,,,17,,,,,,Downtown
2021-12,weekend,15,DT17,1091,841,DT17,,,FALSE,,,,,,,,17,,,,,,Downtown
2021-12,weekday,15,DT17,5926,3472,DT17,,,FALSE,,,,,,,,17,,,,,,Downtown
2021-12,weekday,20,CC3,9569,2086,CC3,,,FALSE,,,3,,,,,,,,,,,Esplanade
2021-12,weekend,20,CC3,4154,854,CC3,,,FALSE,,,3,,,,,,,,,,,Esplanade
2021-12,weekday,11,CC3,1665,6894,CC3,,,FALSE,,,3,,,,,,,,,,,Esplanade
2021-12,weekend,11,CC3,654,3013,CC3,,,FALSE,,,3,,,,,,,,,,,Esplanade
2021-12,weekend,21,CC3,5284,494,CC3,,,FALSE,,,3,,,,,,,,,,,Esplanade
2021-12,weekday,21,CC3,12992,1242,CC3,,,FALSE,,,3,,,,,,,,,,,Esplanade
2021-12,weekday,10,CC3,915,7802,CC3,,,FALSE,,,3,,,,,,,,,,,Esplanade
2021-12,weekend,10,CC3,356,3315,CC3,,,FALSE,,,3,,,,,,,,,,,Esplanade
2021-12,weekend,13,CC3,1913,3164,CC3,,,FALSE,,,3,,,,,,,,,,,Esplanade
2021-12,weekday,13,CC3,4511,6036,CC3,,,FALSE,,,3,,,,,,,,,,,Esplanade
2021-12,weekday,14,CC3,5538,5075,CC3,,,FALSE,,,3,,,,,,,,,,,Esplanade
2021-12,weekend,14,CC3,2305,2354,CC3,,,FALSE,,,3,,,,,,,,,,,Esplanade
2021-12,weekend,6,CC3,66,781,CC3,,,FALSE,,,3,,,,,,,,,,,Esplanade
2021-12,weekday,6,CC3,183,3304,CC3,,,FALSE,,,3,,,,,,,,,,,Esplanade
2021-12,weekend,7,CC3,157,1171,CC3,,,FALSE,,,3,,,,,,,,,,,Esplanade
2021-12,weekday,7,CC3,427,4939,CC3,,,FALSE,,,3,,,,,,,,,,,Esplanade
2021-12,weekday,17,CC3,9479,5850,CC3,,,FALSE,,,3,,,,,,,,,,,Esplanade
2021-12,weekend,17,CC3,3864,2869,CC3,,,FALSE,,,3,,,,,,,,,,,Esplanade
2021-12,weekend,12,CC3,1352,2990,CC3,,,FALSE,,,3,,,,,,,,,,,Esplanade
2021-12,weekday,12,CC3,2960,6490,CC3,,,FALSE,,,3,,,,,,,,,,,Esplanade
2021-12,weekend,15,CC3,3041,2569,CC3,,,FALSE,,,3,,,,,,,,,,,Esplanade
2021-12,weekday,15,CC3,7186,5189,CC3,,,FALSE,,,3,,,,,,,,,,,Esplanade
2021-12,weekday,9,CC3,691,7491,CC3,,,FALSE,,,3,,,,,,,,,,,Esplanade
2021-12,weekend,9,CC3,224,2755,CC3,,,FALSE,,,3,,,,,,,,,,,Esplanade
2021-12,weekend,18,CC3,3800,2533,CC3,,,FALSE,,,3,,,,,,,,,,,Esplanade
2021-12,weekday,18,CC3,10323,7353,CC3,,,FALSE,,,3,,,,,,,,,,,Esplanade
2021-12,weekend,8,CC3,249,1240,CC3,,,FALSE,,,3,,,,,,,,,,,Esplanade
2021-12,weekday,8,CC3,930,5705,CC3,,,FALSE,,,3,,,,,,,,,,,Esplanade
2021-12,weekday,19,CC3,9276,5687,CC3,,,FALSE,,,3,,,,,,,,,,,Esplanade
2021-12,weekend,19,CC3,3789,1860,CC3,,,FALSE,,,3,,,,,,,,,,,Esplanade
2021-12,weekday,23,CC3,4589,319,CC3,,,FALSE,,,3,,,,,,,,,,,Esplanade
2021-12,weekend,23,CC3,1728,130,CC3,,,FALSE,,,3,,,,,,,,,,,Esplanade
2021-12,weekday,24,CC3,173,34,CC3,,,FALSE,,,3,,,,,,,,,,,Esplanade
2021-12,weekend,24,CC3,15,4,CC3,,,FALSE,,,3,,,,,,,,,,,Esplanade
2021-12,weekday,22,CC3,11281,1013,CC3,,,FALSE,,,3,,,,,,,,,,,Esplanade
2021-12,weekend,22,CC3,4694,354,CC3,,,FALSE,,,3,,,,,,,,,,,Esplanade
2021-12,weekend,5,CC3,5,2,CC3,,,FALSE,,,3,,,,,,,,,,,Esplanade
2021-12,weekday,5,CC3,23,18,CC3,,,FALSE,,,3,,,,,,,,,,,Esplanade
2021-12,weekday,16,CC3,8236,4651,CC3,,,FALSE,,,3,,,,,,,,,,,Esplanade
2021-12,weekend,16,CC3,3511,2589,CC3,,,FALSE,,,3,,,,,,,,,,,Esplanade
2021-12,weekend,15,EW7,4053,4032,EW7,,,FALSE,,,,7,,,,,,,,,,Eunos
2021-12,weekday,15,EW7,9252,11076,EW7,,,FALSE,,,,7,,,,,,,,,,Eunos
2021-12,weekday,8,EW7,17994,18361,EW7,,,FALSE,,,,7,,,,,,,,,,Eunos
2021-12,weekend,8,EW7,3985,3547,EW7,,,FALSE,,,,7,,,,,,,,,,Eunos
2021-12,weekday,9,EW7,13045,9958,EW7,,,FALSE,,,,7,,,,,,,,,,Eunos
2021-12,weekend,9,EW7,4765,3395,EW7,,,FALSE,,,,7,,,,,,,,,,Eunos
2021-12,weekday,19,EW7,10905,19012,EW7,,,FALSE,,,,7,,,,,,,,,,Eunos
2021-12,weekend,19,EW7,3199,5086,EW7,,,FALSE,,,,7,,,,,,,,,,Eunos
2021-12,weekend,17,EW7,4628,5284,EW7,,,FALSE,,,,7,,,,,,,,,,Eunos
2021-12,weekday,17,EW7,15713,17618,EW7,,,FALSE,,,,7,,,,,,,,,,Eunos
2021-12,weekday,13,EW7,11129,10693,EW7,,,FALSE,,,,7,,,,,,,,,,Eunos
2021-12,weekend,13,EW7,4719,4020,EW7,,,FALSE,,,,7,,,,,,,,,,Eunos
2021-12,weekday,21,EW7,4393,14910,EW7,,,FALSE,,,,7,,,,,,,,,,Eunos
2021-12,weekend,21,EW7,1544,4924,EW7,,,FALSE,,,,7,,,,,,,,,,Eunos
2021-12,weekday,20,EW7,5797,15587,EW7,,,FALSE,,,,7,,,,,,,,,,Eunos
2021-12,weekend,20,EW7,2036,5017,EW7,,,FALSE,,,,7,,,,,,,,,,Eunos
2021-12,weekend,11,EW7,5244,3751,EW7,,,FALSE,,,,7,,,,,,,,,,Eunos
2021-12,weekday,11,EW7,12276,8115,EW7,,,FALSE,,,,7,,,,,,,,,,Eunos
2021-12,weekday,24,EW7,140,919,EW7,,,FALSE,,,,7,,,,,,,,,,Eunos
2021-12,weekend,24,EW7,41,298,EW7,,,FALSE,,,,7,,,,,,,,,,Eunos
2021-12,weekend,12,EW7,5073,4031,EW7,,,FALSE,,,,7,,,,,,,,,,Eunos
2021-12,weekday,12,EW7,11989,9407,EW7,,,FALSE,,,,7,,,,,,,,,,Eunos
2021-12,weekday,5,EW7,3523,592,EW7,,,FALSE,,,,7,,,,,,,,,,Eunos
2021-12,weekend,5,EW7,460,57,EW7,,,FALSE,,,,7,,,,,,,,,,Eunos
2021-12,weekday,14,EW7,9878,10484,EW7,,,FALSE,,,,7,,,,,,,,,,Eunos
2021-12,weekend,14,EW7,4196,4010,EW7,,,FALSE,,,,7,,,,,,,,,,Eunos
2021-12,weekend,16,EW7,4468,4277,EW7,,,FALSE,,,,7,,,,,,,,,,Eunos
2021-12,weekday,16,EW7,10164,12914,EW7,,,FALSE,,,,7,,,,,,,,,,Eunos
2021-12,weekend,22,EW7,1089,4722,EW7,,,FALSE,,,,7,,,,,,,,,,Eunos
2021-12,weekday,22,EW7,3447,12491,EW7,,,FALSE,,,,7,,,,,,,,,,Eunos
2021-12,weekday,7,EW7,19252,15905,EW7,,,FALSE,,,,7,,,,,,,,,,Eunos
2021-12,weekend,7,EW7,3429,2657,EW7,,,FALSE,,,,7,,,,,,,,,,Eunos
2021-12,weekend,10,EW7,5250,3464,EW7,,,FALSE,,,,7,,,,,,,,,,Eunos
2021-12,weekday,10,EW7,11827,7842,EW7,,,FALSE,,,,7,,,,,,,,,,Eunos
2021-12,weekend,6,EW7,2111,1155,EW7,,,FALSE,,,,7,,,,,,,,,,Eunos
2021-12,weekday,6,EW7,12296,6638,EW7,,,FALSE,,,,7,,,,,,,,,,Eunos
2021-12,weekend,23,EW7,435,2655,EW7,,,FALSE,,,,7,,,,,,,,,,Eunos
2021-12,weekday,23,EW7,1350,6938,EW7,,,FALSE,,,,7,,,,,,,,,,Eunos
2021-12,weekday,18,EW7,18015,23884,EW7,,,FALSE,,,,7,,,,,,,,,,Eunos
2021-12,weekend,18,EW7,4293,5406,EW7,,,FALSE,,,,7,,,,,,,,,,Eunos
2021-12,weekday,21,CG1/DT35,10310,1426,CG1,DT35,,TRUE,,,,,,,,35,,,,1,,Expo
2021-12,weekend,21,CG1/DT35,3934,619,CG1,DT35,,TRUE,,,,,,,,35,,,,1,,Expo
2021-12,weekend,6,CG1/DT35,190,863,CG1,DT35,,TRUE,,,,,,,,35,,,,1,,Expo
2021-12,weekday,6,CG1/DT35,578,7409,CG1,DT35,,TRUE,,,,,,,,35,,,,1,,Expo
2021-12,weekday,9,CG1/DT35,1889,11114,CG1,DT35,,TRUE,,,,,,,,35,,,,1,,Expo
2021-12,weekend,9,CG1/DT35,541,2087,CG1,DT35,,TRUE,,,,,,,,35,,,,1,,Expo
2021-12,weekday,14,CG1/DT35,7388,7248,CG1,DT35,,TRUE,,,,,,,,35,,,,1,,Expo
2021-12,weekend,14,CG1/DT35,3204,3430,CG1,DT35,,TRUE,,,,,,,,35,,,,1,,Expo
2021-12,weekend,19,CG1/DT35,3776,3172,CG1,DT35,,TRUE,,,,,,,,35,,,,1,,Expo
2021-12,weekday,19,CG1/DT35,15655,7887,CG1,DT35,,TRUE,,,,,,,,35,,,,1,,Expo
2021-12,weekend,18,CG1/DT35,4173,3620,CG1,DT35,,TRUE,,,,,,,,35,,,,1,,Expo
2021-12,weekday,18,CG1/DT35,23437,9289,CG1,DT35,,TRUE,,,,,,,,35,,,,1,,Expo
2021-12,weekday,8,CG1/DT35,2095,23081,CG1,DT35,,TRUE,,,,,,,,35,,,,1,,Expo
2021-12,weekend,8,CG1/DT35,594,2352,CG1,DT35,,TRUE,,,,,,,,35,,,,1,,Expo
2021-12,weekday,23,CG1/DT35,1654,408,CG1,DT35,,TRUE,,,,,,,,35,,,,1,,Expo
2021-12,weekend,23,CG1/DT35,532,245,CG1,DT35,,TRUE,,,,,,,,35,,,,1,,Expo
2021-12,weekday,17,CG1/DT35,16863,7525,CG1,DT35,,TRUE,,,,,,,,35,,,,1,,Expo
2021-12,weekend,17,CG1/DT35,4328,3780,CG1,DT35,,TRUE,,,,,,,,35,,,,1,,Expo
2021-12,weekday,13,CG1/DT35,6945,7518,CG1,DT35,,TRUE,,,,,,,,35,,,,1,,Expo
2021-12,weekend,13,CG1/DT35,2670,3440,CG1,DT35,,TRUE,,,,,,,,35,,,,1,,Expo
2021-12,weekend,15,CG1/DT35,3623,3307,CG1,DT35,,TRUE,,,,,,,,35,,,,1,,Expo
2021-12,weekday,15,CG1/DT35,9324,6355,CG1,DT35,,TRUE,,,,,,,,35,,,,1,,Expo
2021-12,weekend,20,CG1/DT35,4077,1586,CG1,DT35,,TRUE,,,,,,,,35,,,,1,,Expo
2021-12,weekday,20,CG1/DT35,12708,3548,CG1,DT35,,TRUE,,,,,,,,35,,,,1,,Expo
2021-12,weekday,10,CG1/DT35,2030,6862,CG1,DT35,,TRUE,,,,,,,,35,,,,1,,Expo
2021-12,weekend,10,CG1/DT35,672,2290,CG1,DT35,,TRUE,,,,,,,,35,,,,1,,Expo
2021-12,weekday,11,CG1/DT35,3274,6488,CG1,DT35,,TRUE,,,,,,,,35,,,,1,,Expo
2021-12,weekend,11,CG1/DT35,1382,2953,CG1,DT35,,TRUE,,,,,,,,35,,,,1,,Expo
2021-12,weekend,5,CG1/DT35,37,19,CG1,DT35,,TRUE,,,,,,,,35,,,,1,,Expo
2021-12,weekday,5,CG1/DT35,206,159,CG1,DT35,,TRUE,,,,,,,,35,,,,1,,Expo
2021-12,weekday,22,CG1/DT35,6525,813,CG1,DT35,,TRUE,,,,,,,,35,,,,1,,Expo
2021-12,weekend,22,CG1/DT35,2150,434,CG1,DT35,,TRUE,,,,,,,,35,,,,1,,Expo
2021-12,weekday,7,CG1/DT35,1903,17897,CG1,DT35,,TRUE,,,,,,,,35,,,,1,,Expo
2021-12,weekend,7,CG1/DT35,636,2447,CG1,DT35,,TRUE,,,,,,,,35,,,,1,,Expo
2021-12,weekday,12,CG1/DT35,5711,7511,CG1,DT35,,TRUE,,,,,,,,35,,,,1,,Expo
2021-12,weekend,12,CG1/DT35,2153,3428,CG1,DT35,,TRUE,,,,,,,,35,,,,1,,Expo
2021-12,weekend,16,CG1/DT35,4142,3666,CG1,DT35,,TRUE,,,,,,,,35,,,,1,,Expo
2021-12,weekday,16,CG1/DT35,11205,6567,CG1,DT35,,TRUE,,,,,,,,35,,,,1,,Expo
2021-12,weekend,24,CG1/DT35,4,63,CG1,DT35,,TRUE,,,,,,,,35,,,,1,,Expo
2021-12,weekday,24,CG1/DT35,13,184,CG1,DT35,,TRUE,,,,,,,,35,,,,1,,Expo
2021-12,weekday,7,BP10,7726,1851,BP10,,,FALSE,,,,,,10,,,,,,,,Fajar
2021-12,weekend,7,BP10,860,422,BP10,,,FALSE,,,,,,10,,,,,,,,Fajar
2021-12,weekday,17,BP10,3192,5963,BP10,,,FALSE,,,,,,10,,,,,,,,Fajar
2021-12,weekend,17,BP10,1000,1422,BP10,,,FALSE,,,,,,10,,,,,,,,Fajar
2021-12,weekday,15,BP10,2158,3377,BP10,,,FALSE,,,,,,10,,,,,,,,Fajar
2021-12,weekend,15,BP10,866,1170,BP10,,,FALSE,,,,,,10,,,,,,,,Fajar
2021-12,weekend,12,BP10,1163,1035,BP10,,,FALSE,,,,,,10,,,,,,,,Fajar
