period,day_type,hour,station_code,tap_in_vol,tap_out_vol,code,code2,code3,interchange,NS,SW,CC,EW,NE,BP,CE,DT,PW,TE,PE,CG,SE,name
2022-02,weekday,10,NS21/DT11,22804,26098,NS21,DT11,,True,21.0,,,,,,,11.0,,,,,,Newton
2022-02,weekend,10,NS21/DT11,16586,17725,NS21,DT11,,True,21.0,,,,,,,11.0,,,,,,Newton
2022-02,weekend,23,EW27,1701,7502,EW27,,,False,,,,27.0,,,,,,,,,,Boon Lay
2022-02,weekday,23,EW27,2860,11374,EW27,,,False,,,,27.0,,,,,,,,,,Boon Lay
2022-02,weekday,6,NS10,71543,18585,NS10,,,False,10.0,,,,,,,,,,,,,Admiralty
2022-02,weekend,6,NS10,12161,3854,NS10,,,False,10.0,,,,,,,,,,,,,Admiralty
2022-02,weekend,5,NE1/CC29,912,22,NE1,CC29,,True,,,29.0,,1.0,,,,,,,,,HarbourFront
2022-02,weekday,5,NE1/CC29,1831,106,NE1,CC29,,True,,,29.0,,1.0,,,,,,,,,HarbourFront
2022-02,weekend,17,SE4,1241,1340,SE4,,,False,,,,,,,,,,,,,4.0,Kangkar
2022-02,weekday,17,SE4,2240,3641,SE4,,,False,,,,,,,,,,,,,4.0,Kangkar
2022-02,weekend,6,CC2,117,278,CC2,,,False,,,2.0,,,,,,,,,,,Bras Basah
2022-02,weekday,6,CC2,323,1169,CC2,,,False,,,2.0,,,,,,,,,,,Bras Basah
2022-02,weekday,8,EW29,6107,40961,EW29,,,False,,,,29.0,,,,,,,,,,Joo Koon
2022-02,weekend,8,EW29,2918,5942,EW29,,,False,,,,29.0,,,,,,,,,,Joo Koon
2022-02,weekend,21,DT7,665,644,DT7,,,False,,,,,,,,7.0,,,,,,Sixth Avenue
2022-02,weekday,21,DT7,1400,1218,DT7,,,False,,,,,,,,7.0,,,,,,Sixth Avenue
2022-02,weekend,13,EW26,11037,8252,EW26,,,False,,,,26.0,,,,,,,,,,Lakeside
2022-02,weekday,13,EW26,15410,11144,EW26,,,False,,,,26.0,,,,,,,,,,Lakeside
2022-02,weekday,19,CC14,4328,6700,CC14,,,False,,,14.0,,,,,,,,,,,Lorong Chuan
2022-02,weekend,19,CC14,1332,2272,CC14,,,False,,,14.0,,,,,,,,,,,Lorong Chuan
2022-02,weekend,14,SW6,1102,1053,SW6,,,False,,6.0,,,,,,,,,,,,Layar
2022-02,weekday,14,SW6,4368,2733,SW6,,,False,,6.0,,,,,,,,,,,,Layar
2022-02,weekend,15,EW29,5178,2642,EW29,,,False,,,,29.0,,,,,,,,,,Joo Koon
2022-02,weekday,15,EW29,7841,2770,EW29,,,False,,,,29.0,,,,,,,,,,Joo Koon
2022-02,weekday,5,NE10,1173,377,NE10,,,False,,,,,10.0,,,,,,,,,Potong Pasir
2022-02,weekend,5,NE10,166,52,NE10,,,False,,,,,10.0,,,,,,,,,Potong Pasir
2022-02,weekday,18,CE1/DT16,18711,14442,CE1,DT16,,True,,,,,,,1.0,16.0,,,,,,Bayfront
2022-02,weekend,18,CE1/DT16,16195,12558,CE1,DT16,,True,,,,,,,1.0,16.0,,,,,,Bayfront
2022-02,weekday,20,NE5,8969,3270,NE5,,,False,,,,,5.0,,,,,,,,,Clarke Quay
2022-02,weekend,20,NE5,4289,2396,NE5,,,False,,,,,5.0,,,,,,,,,Clarke Quay
2022-02,weekend,21,NE8,14625,6084,NE8,,,False,,,,,8.0,,,,,,,,,Farrer Park
2022-02,weekday,21,NE8,16199,10216,NE8,,,False,,,,,8.0,,,,,,,,,Farrer Park
2022-02,weekday,10,NS27/CE2,605,1484,NS27,CE2,,True,27.0,,,,,,2.0,,,,,,,Marina Bay
2022-02,weekend,10,NS27/CE2,356,618,NS27,CE2,,True,27.0,,,,,,2.0,,,,,,,Marina Bay
2022-02,weekend,11,CC16,2272,1723,CC16,,,False,,,16.0,,,,,,,,,,,Marymount
2022-02,weekday,11,CC16,4690,2065,CC16,,,False,,,16.0,,,,,,,,,,,Marymount
2022-02,weekday,17,EW17,21235,26086,EW17,,,False,,,,17.0,,,,,,,,,,Tiong Bahru
2022-02,weekend,17,EW17,9034,10403,EW17,,,False,,,,17.0,,,,,,,,,,Tiong Bahru
2022-02,weekend,14,DT25,884,840,DT25,,,False,,,,,,,,25.0,,,,,,Mattar
2022-02,weekday,14,DT25,1722,1445,DT25,,,False,,,,,,,,25.0,,,,,,Mattar
2022-02,weekend,13,CC28,1360,1223,CC28,,,False,,,28.0,,,,,,,,,,,Telok Blangah
2022-02,weekday,13,CC28,1930,1717,CC28,,,False,,,28.0,,,,,,,,,,,Telok Blangah
2022-02,weekend,5,NE9,246,0,NE9,,,False,,,,,9.0,,,,,,,,,Boon Keng
2022-02,weekday,5,NE9,2260,30,NE9,,,False,,,,,9.0,,,,,,,,,Boon Keng
2022-02,weekday,15,DT7,4987,2828,DT7,,,False,,,,,,,,7.0,,,,,,Sixth Avenue
2022-02,weekend,15,DT7,1006,991,DT7,,,False,,,,,,,,7.0,,,,,,Sixth Avenue
2022-02,weekday,6,CC3,157,2576,CC3,,,False,,,3.0,,,,,,,,,,,Esplanade
2022-02,weekend,6,CC3,105,816,CC3,,,False,,,3.0,,,,,,,,,,,Esplanade
2022-02,weekday,9,CC20,3307,2788,CC20,,,False,,,20.0,,,,,,,,,,,Farrer Road
2022-02,weekend,9,CC20,1722,1256,CC20,,,False,,,20.0,,,,,,,,,,,Farrer Road
2022-02,weekday,8,EW16/NE3,11936,52662,EW16,NE3,,True,,,,16.0,3.0,,,,,,,,,Outram Park
2022-02,weekend,8,EW16/NE3,3772,5178,EW16,NE3,,True,,,,16.0,3.0,,,,,,,,,Outram Park
2022-02,weekday,11,EW18,8029,6719,EW18,,,False,,,,18.0,,,,,,,,,,Redhill
2022-02,weekend,11,EW18,5790,4746,EW18,,,False,,,,18.0,,,,,,,,,,Redhill
2022-02,weekend,8,TE7,691,826,TE7,,,False,,,,,,,,,,7.0,,,,Bright Hill
2022-02,weekday,8,TE7,2477,4490,TE7,,,False,,,,,,,,,,7.0,,,,Bright Hill
2022-02,weekend,5,CC17/TE9,219,16,CC17,TE9,,True,,,17.0,,,,,,,9.0,,,,Caldecott
2022-02,weekday,5,CC17/TE9,1141,90,CC17,TE9,,True,,,17.0,,,,,,,9.0,,,,Caldecott
2022-02,weekday,12,BP2,1766,1196,BP2,,,False,,,,,,2.0,,,,,,,,South View
2022-02,weekend,12,BP2,1375,877,BP2,,,False,,,,,,2.0,,,,,,,,South View
2022-02,weekday,17,EW12/DT14,42248,27886,EW12,DT14,,True,,,,12.0,,,,14.0,,,,,,Bugis
2022-02,weekend,17,EW12/DT14,24187,20138,EW12,DT14,,True,,,,12.0,,,,14.0,,,,,,Bugis
2022-02,weekend,22,PE7,245,1114,PE7,,,False,,,,,,,,,,,7.0,,,Damai
2022-02,weekday,22,PE7,361,1898,PE7,,,False,,,,,,,,,,,7.0,,,Damai
2022-02,weekday,19,BP9,1054,2772,BP9,,,False,,,,,,9.0,,,,,,,,Bangkit
2022-02,weekend,19,BP9,475,708,BP9,,,False,,,,,,9.0,,,,,,,,Bangkit
2022-02,weekday,11,NE17/PTC,19626,16662,NE17,PTC,,True,,,,,17.0,,,,0.0,,0.0,,,Punggol
2022-02,weekend,11,NE17/PTC,15272,12949,NE17,PTC,,True,,,,,17.0,,,,0.0,,0.0,,,Punggol
2022-02,weekday,21,NS7,3178,1617,NS7,,,False,7.0,,,,,,,,,,,,,Kranji
2022-02,weekend,21,NS7,1582,1815,NS7,,,False,7.0,,,,,,,,,,,,,Kranji
2022-02,weekday,21,BP5,833,965,BP5,,,False,,,,,,5.0,,,,,,,,Phoenix
2022-02,weekend,21,BP5,349,432,BP5,,,False,,,,,,5.0,,,,,,,,Phoenix
2022-02,weekday,23,CC19/DT9,794,646,CC19,DT9,,True,,,19.0,,,,,9.0,,,,,,Botanic Gardens
2022-02,weekend,23,CC19/DT9,455,404,CC19,DT9,,True,,,19.0,,,,,9.0,,,,,,Botanic Gardens
2022-02,weekday,9,EW27,24406,20992,EW27,,,False,,,,27.0,,,,,,,,,,Boon Lay
2022-02,weekend,9,EW27,12420,8522,EW27,,,False,,,,27.0,,,,,,,,,,Boon Lay
2022-02,weekend,8,EW15,1615,5073,EW15,,,False,,,,15.0,,,,,,,,,,Tanjong Pagar
2022-02,weekday,8,EW15,6372,65911,EW15,,,False,,,,15.0,,,,,,,,,,Tanjong Pagar
2022-02,weekend,23,EW22,207,601,EW22,,,False,,,,22.0,,,,,,,,,,Dover
2022-02,weekday,23,EW22,626,1036,EW22,,,False,,,,22.0,,,,,,,,,,Dover
2022-02,weekend,8,CE1/DT16,3117,7226,CE1,DT16,,True,,,,,,,1.0,16.0,,,,,,Bayfront
2022-02,weekday,8,CE1/DT16,5915,16676,CE1,DT16,,True,,,,,,,1.0,16.0,,,,,,Bayfront
2022-02,weekend,14,NS8,6436,5389,NS8,,,False,8.0,,,,,,,,,,,,,Marsiling
2022-02,weekday,14,NS8,10178,9805,NS8,,,False,8.0,,,,,,,,,,,,,Marsiling
2022-02,weekday,22,DT25,915,2194,DT25,,,False,,,,,,,,25.0,,,,,,Mattar
2022-02,weekend,22,DT25,459,1275,DT25,,,False,,,,,,,,25.0,,,,,,Mattar
2022-02,weekday,19,DT23,4321,2161,DT23,,,False,,,,,,,,23.0,,,,,,Bendemeer
2022-02,weekend,19,DT23,809,627,DT23,,,False,,,,,,,,23.0,,,,,,Bendemeer
2022-02,weekday,7,CG2,1623,6967,CG2,,,False,,,,,,,,,,,,2.0,,Changi Airport
2022-02,weekend,7,CG2,889,2645,CG2,,,False,,,,,,,,,,,,2.0,,Changi Airport
2022-02,weekend,23,TE6,233,915,TE6,,,False,,,,,,,,,,6.0,,,,Mayflower
2022-02,weekday,23,TE6,344,1353,TE6,,,False,,,,,,,,,,6.0,,,,Mayflower
2022-02,weekend,5,CC12,79,7,CC12,,,False,,,12.0,,,,,,,,,,,Bartley
2022-02,weekday,5,CC12,306,99,CC12,,,False,,,12.0,,,,,,,,,,,Bartley
2022-02,weekend,7,EW16/NE3,3064,5999,EW16,NE3,,True,,,,16.0,3.0,,,,,,,,,Outram Park
2022-02,weekday,7,EW16/NE3,11791,50492,EW16,NE3,,True,,,,16.0,3.0,,,,,,,,,Outram Park
2022-02,weekend,16,NS23,12942,12480,NS23,,,False,23.0,,,,,,,,,,,,,Somerset
2022-02,weekday,16,NS23,17674,16791,NS23,,,False,23.0,,,,,,,,,,,,,Somerset
2022-02,weekday,5,PE6,1135,229,PE6,,,False,,,,,,,,,,,6.0,,,Oasis
2022-02,weekend,5,PE6,245,84,PE6,,,False,,,,,,,,,,,6.0,,,Oasis
2022-02,weekday,19,DT33,7282,22858,DT33,,,False,,,,,,,,33.0,,,,,,Tampines East
2022-02,weekend,19,DT33,3445,5661,DT33,,,False,,,,,,,,33.0,,,,,,Tampines East
2022-02,weekend,8,NS24/NE6/CC1,1947,5296,NS24,NE6,CC1,True,24.0,,1.0,,6.0,,,,,,,,,Dhoby Ghaut
2022-02,weekday,8,NS24/NE6/CC1,9115,21430,NS24,NE6,CC1,True,24.0,,1.0,,6.0,,,,,,,,,Dhoby Ghaut
2022-02,weekday,23,PE1,192,1140,PE1,,,False,,,,,,,,,,,1.0,,,Cove
2022-02,weekend,23,PE1,128,716,PE1,,,False,,,,,,,,,,,1.0,,,Cove
2022-02,weekday,19,NE1/CC29,34097,20243,NE1,CC29,,True,,,29.0,,1.0,,,,,,,,,HarbourFront
2022-02,weekend,19,NE1/CC29,23422,11187,NE1,CC29,,True,,,29.0,,1.0,,,,,,,,,HarbourFront
2022-02,weekday,7,BP11,10199,2388,BP11,,,False,,,,,,11.0,,,,,,,,Segar
2022-02,weekend,7,BP11,1174,285,BP11,,,False,,,,,,11.0,,,,,,,,Segar
2022-02,weekday,20,BP4,808,1636,BP4,,,False,,,,,,4.0,,,,,,,,Teck Whye
2022-02,weekend,20,BP4,325,664,BP4,,,False,,,,,,4.0,,,,,,,,Teck Whye
2022-02,weekend,7,CC3,168,1278,CC3,,,False,,,3.0,,,,,,,,,,,Esplanade
2022-02,weekday,7,CC3,371,4234,CC3,,,False,,,3.0,,,,,,,,,,,Esplanade
2022-02,weekend,10,DT13,1465,3914,DT13,,,False,,,,,,,,13.0,,,,,,Rochor
2022-02,weekday,10,DT13,2491,9086,DT13,,,False,,,,,,,,13.0,,,,,,Rochor
2022-02,weekend,7,SW7,724,232,SW7,,,False,,7.0,,,,,,,,,,,,Tongkang
2022-02,weekday,7,SW7,5289,2353,SW7,,,False,,7.0,,,,,,,,,,,,Tongkang
2022-02,weekend,21,DT30,721,2490,DT30,,,False,,,,,,,,30.0,,,,,,Bedok Reservoir
2022-02,weekday,21,DT30,1075,5095,DT30,,,False,,,,,,,,30.0,,,,,,Bedok Reservoir
2022-02,weekend,15,NE14,9096,9629,NE14,,,False,,,,,14.0,,,,,,,,,Hougang
2022-02,weekday,15,NE14,17078,18053,NE14,,,False,,,,,14.0,,,,,,,,,Hougang
2022-02,weekday,17,NE1/CC29,34446,21293,NE1,CC29,,True,,,29.0,,1.0,,,,,,,,,HarbourFront
2022-02,weekend,17,NE1/CC29,23074,15625,NE1,CC29,,True,,,29.0,,1.0,,,,,,,,,HarbourFront
2022-02,weekday,9,EW24/NS1,17826,40978,EW24,NS1,,True,1.0,,,24.0,,,,,,,,,,Jurong East
2022-02,weekend,9,EW24/NS1,9328,16794,EW24,NS1,,True,1.0,,,24.0,,,,,,,,,,Jurong East
2022-02,weekday,11,DT18,3936,6383,DT18,,,False,,,,,,,,18.0,,,,,,Telok Ayer
2022-02,weekend,11,DT18,994,2051,DT18,,,False,,,,,,,,18.0,,,,,,Telok Ayer
2022-02,weekend,14,DT21,1645,1885,DT21,,,False,,,,,,,,21.0,,,,,,Bencoolen
2022-02,weekday,14,DT21,2446,2870,DT21,,,False,,,,,,,,21.0,,,,,,Bencoolen
2022-02,weekend,6,NS17/CC15,2477,972,NS17,CC15,,True,17.0,,15.0,,,,,,,,,,,Bishan
2022-02,weekday,6,NS17/CC15,14940,8019,NS17,CC15,,True,17.0,,15.0,,,,,,,,,,,Bishan
2022-02,weekday,18,DT22,6028,7966,DT22,,,False,,,,,,,,22.0,,,,,,Jalan Besar
2022-02,weekend,18,DT22,3553,4711,DT22,,,False,,,,,,,,22.0,,,,,,Jalan Besar
2022-02,weekday,19,EW9,11806,23170,EW9,,,False,,,,9.0,,,,,,,,,,Aljunied
2022-02,weekend,19,EW9,6725,8909,EW9,,,False,,,,9.0,,,,,,,,,,Aljunied
2022-02,weekday,9,NS27/CE2,450,4679,NS27,CE2,,True,27.0,,,,,,2.0,,,,,,,Marina Bay
2022-02,weekend,9,NS27/CE2,219,436,NS27,CE2,,True,27.0,,,,,,2.0,,,,,,,Marina Bay
2022-02,weekend,17,TE1,821,620,TE1,,,False,,,,,,,,,,1.0,,,,Woodlands North
2022-02,weekday,17,TE1,8648,1039,TE1,,,False,,,,,,,,,,1.0,,,,Woodlands North
2022-02,weekend,11,DT30,2796,1281,DT30,,,False,,,,,,,,30.0,,,,,,Bedok Reservoir
2022-02,weekday,11,DT30,3769,1450,DT30,,,False,,,,,,,,30.0,,,,,,Bedok Reservoir
2022-02,weekend,5,NS8,2467,353,NS8,,,False,8.0,,,,,,,,,,,,,Marsiling
2022-02,weekday,5,NS8,9113,1700,NS8,,,False,8.0,,,,,,,,,,,,,Marsiling
2022-02,weekday,14,EW9,11348,8115,EW9,,,False,,,,9.0,,,,,,,,,,Aljunied
2022-02,weekend,14,EW9,7232,6996,EW9,,,False,,,,9.0,,,,,,,,,,Aljunied
2022-02,weekend,8,DT34,841,662,DT34,,,False,,,,,,,,34.0,,,,,,Upper Changi
2022-02,weekday,8,DT34,3917,5095,DT34,,,False,,,,,,,,34.0,,,,,,Upper Changi
2022-02,weekday,15,TE4,1270,1240,TE4,,,False,,,,,,,,,,4.0,,,,Springleaf
2022-02,weekend,15,TE4,832,638,TE4,,,False,,,,,,,,,,4.0,,,,Springleaf
2022-02,weekday,23,NE12/CC13,2076,6147,NE12,CC13,,True,,,13.0,,12.0,,,,,,,,,Serangoon
2022-02,weekend,23,NE12/CC13,1143,3512,NE12,CC13,,True,,,13.0,,12.0,,,,,,,,,Serangoon
2022-02,weekday,6,NS3,31132,6692,NS3,,,False,3.0,,,,,,,,,,,,,Bukit Gombak
2022-02,weekend,6,NS3,5829,1353,NS3,,,False,3.0,,,,,,,,,,,,,Bukit Gombak
2022-02,weekend,20,CG2,4812,2076,CG2,,,False,,,,,,,,,,,,2.0,,Changi Airport
2022-02,weekday,20,CG2,6194,3321,CG2,,,False,,,,,,,,,,,,2.0,,Changi Airport
2022-02,weekend,7,CC2,183,745,CC2,,,False,,,2.0,,,,,,,,,,,Bras Basah
2022-02,weekday,7,CC2,518,4664,CC2,,,False,,,2.0,,,,,,,,,,,Bras Basah
2022-02,weekend,10,EW8/CC9,12126,25785,EW8,CC9,,True,,,9.0,8.0,,,,,,,,,,Paya Lebar
2022-02,weekday,10,EW8/CC9,12667,24327,EW8,CC9,,True,,,9.0,8.0,,,,,,,,,,Paya Lebar
2022-02,weekend,21,CC22/EW21,3937,2854,CC22,EW21,,True,,,22.0,21.0,,,,,,,,,,Buona Vista
2022-02,weekday,21,CC22/EW21,12025,5490,CC22,EW21,,True,,,22.0,21.0,,,,,,,,,,Buona Vista
2022-02,weekday,23,NS8,1583,5115,NS8,,,False,8.0,,,,,,,,,,,,,Marsiling
2022-02,weekend,23,NS8,1097,3185,NS8,,,False,8.0,,,,,,,,,,,,,Marsiling
2022-02,weekend,24,EW33,0,91,EW33,,,False,,,,33.0,,,,,,,,,,Tuas Link
2022-02,weekday,24,EW33,0,99,EW33,,,False,,,,33.0,,,,,,,,,,Tuas Link
2022-02,weekend,13,NS16,16111,15744,NS16,,,False,16.0,,,,,,,,,,,,,Ang Mo Kio
2022-02,weekday,13,NS16,25460,23467,NS16,,,False,16.0,,,,,,,,,,,,,Ang Mo Kio
2022-02,weekend,15,SW4,400,504,SW4,,,False,,4.0,,,,,,,,,,,,Thanggam
2022-02,weekday,15,SW4,483,1314,SW4,,,False,,4.0,,,,,,,,,,,,Thanggam
2022-02,weekday,12,DT6,3973,2620,DT6,,,False,,,,,,,,6.0,,,,,,King Albert Park
2022-02,weekend,12,DT6,1969,1384,DT6,,,False,,,,,,,,6.0,,,,,,King Albert Park
2022-02,weekday,17,BP8,2422,2089,BP8,,,False,,,,,,8.0,,,,,,,,Pending
2022-02,weekend,17,BP8,653,618,BP8,,,False,,,,,,8.0,,,,,,,,Pending
2022-02,weekday,5,NE13,2582,381,NE13,,,False,,,,,13.0,,,,,,,,,Kovan
2022-02,weekend,5,NE13,422,81,NE13,,,False,,,,,13.0,,,,,,,,,Kovan
2022-02,weekend,12,NS28,656,2429,NS28,,,False,28.0,,,,,,,,,,,,,Marina South Pier
2022-02,weekday,12,NS28,442,1277,NS28,,,False,28.0,,,,,,,,,,,,,Marina South Pier
2022-02,weekday,23,SE4,83,1032,SE4,,,False,,,,,,,,,,,,,4.0,Kangkar
2022-02,weekend,23,SE4,65,577,SE4,,,False,,,,,,,,,,,,,4.0,Kangkar
2022-02,weekend,13,EW20,4848,4244,EW20,,,False,,,,20.0,,,,,,,,,,Commonwealth
2022-02,weekday,13,EW20,7850,7114,EW20,,,False,,,,20.0,,,,,,,,,,Commonwealth
2022-02,weekday,18,BP11,2423,6411,BP11,,,False,,,,,,11.0,,,,,,,,Segar
2022-02,weekend,18,BP11,1019,1404,BP11,,,False,,,,,,11.0,,,,,,,,Segar
2022-02,weekend,13,NS15,4716,3698,NS15,,,False,15.0,,,,,,,,,,,,,Yio Chu Kang
2022-02,weekday,13,NS15,15073,12449,NS15,,,False,15.0,,,,,,,,,,,,,Yio Chu Kang
2022-02,weekday,6,EW19,12347,4989,EW19,,,False,,,,19.0,,,,,,,,,,Queenstown
2022-02,weekend,6,EW19,1809,977,EW19,,,False,,,,19.0,,,,,,,,,,Queenstown
2022-02,weekend,6,EW2/DT32,6348,3177,EW2,DT32,,True,,,,2.0,,,,32.0,,,,,,Tampines
2022-02,weekday,6,EW2/DT32,37460,17545,EW2,DT32,,True,,,,2.0,,,,32.0,,,,,,Tampines
2022-02,weekend,22,NS2,3621,6810,NS2,,,False,2.0,,,,,,,,,,,,,Bukit Batok
2022-02,weekday,22,NS2,5961,12742,NS2,,,False,2.0,,,,,,,,,,,,,Bukit Batok
2022-02,weekend,9,NS11,15147,6965,NS11,,,False,11.0,,,,,,,,,,,,,Sembawang
2022-02,weekday,9,NS11,29474,13157,NS11,,,False,11.0,,,,,,,,,,,,,Sembawang
2022-02,weekend,14,DT31,2214,2175,DT31,,,False,,,,,,,,31.0,,,,,,Tampines West
2022-02,weekday,14,DT31,3569,4079,DT31,,,False,,,,,,,,31.0,,,,,,Tampines West
2022-02,weekend,22,NE17/PTC,5854,8632,NE17,PTC,,True,,,,,17.0,,,,0.0,,0.0,,,Punggol
2022-02,weekday,22,NE17/PTC,8994,15629,NE17,PTC,,True,,,,,17.0,,,,0.0,,0.0,,,Punggol
2022-02,weekday,6,TE8,1400,901,TE8,,,False,,,,,,,,,,8.0,,,,Upper Thomson
2022-02,weekend,6,TE8,138,251,TE8,,,False,,,,,,,,,,8.0,,,,Upper Thomson
2022-02,weekday,22,CC14,1735,2662,CC14,,,False,,,14.0,,,,,,,,,,,Lorong Chuan
2022-02,weekend,22,CC14,990,1298,CC14,,,False,,,14.0,,,,,,,,,,,Lorong Chuan
2022-02,weekday,20,CC16,3167,3827,CC16,,,False,,,16.0,,,,,,,,,,,Marymount
2022-02,weekend,20,CC16,1083,1685,CC16,,,False,,,16.0,,,,,,,,,,,Marymount
2022-02,weekend,8,CC16,1438,2330,CC16,,,False,,,16.0,,,,,,,,,,,Marymount
2022-02,weekday,8,CC16,7223,15519,CC16,,,False,,,16.0,,,,,,,,,,,Marymount
2022-02,weekend,19,NS5,5983,11099,NS5,,,False,5.0,,,,,,,,,,,,,Yew Tee
2022-02,weekday,19,NS5,12678,39924,NS5,,,False,5.0,,,,,,,,,,,,,Yew Tee
2022-02,weekend,21,NS23,14444,2487,NS23,,,False,23.0,,,,,,,,,,,,,Somerset
2022-02,weekday,21,NS23,26529,4001,NS23,,,False,23.0,,,,,,,,,,,,,Somerset
2022-02,weekend,12,NE7/DT12,11261,16801,NE7,DT12,,True,,,,,7.0,,,12.0,,,,,,Little India
2022-02,weekday,12,NE7/DT12,19041,16406,NE7,DT12,,True,,,,,7.0,,,12.0,,,,,,Little India
2022-02,weekday,8,PE4,1505,687,PE4,,,False,,,,,,,,,,,4.0,,,Riviera
2022-02,weekend,8,PE4,455,267,PE4,,,False,,,,,,,,,,,4.0,,,Riviera
2022-02,weekend,15,DT34,1074,988,DT34,,,False,,,,,,,,34.0,,,,,,Upper Changi
2022-02,weekday,15,DT34,1898,2076,DT34,,,False,,,,,,,,34.0,,,,,,Upper Changi
2022-02,weekend,23,TE1,30,230,TE1,,,False,,,,,,,,,,1.0,,,,Woodlands North
2022-02,weekday,23,TE1,38,190,TE1,,,False,,,,,,,,,,1.0,,,,Woodlands North
2022-02,weekend,6,NS8,6054,2368,NS8,,,False,8.0,,,,,,,,,,,,,Marsiling
2022-02,weekday,6,NS8,30667,10173,NS8,,,False,8.0,,,,,,,,,,,,,Marsiling
2022-02,weekday,24,SW6,8,263,SW6,,,False,,6.0,,,,,,,,,,,,Layar
2022-02,weekend,24,SW6,10,149,SW6,,,False,,6.0,,,,,,,,,,,,Layar
2022-02,weekday,16,NE8,13917,15155,NE8,,,False,,,,,8.0,,,,,,,,,Farrer Park
2022-02,weekend,16,NE8,13080,15204,NE8,,,False,,,,,8.0,,,,,,,,,Farrer Park
2022-02,weekday,11,EW9,8129,6545,EW9,,,False,,,,9.0,,,,,,,,,,Aljunied
2022-02,weekend,11,EW9,7345,6627,EW9,,,False,,,,9.0,,,,,,,,,,Aljunied
2022-02,weekend,11,DT31,2618,1521,DT31,,,False,,,,,,,,31.0,,,,,,Tampines West
2022-02,weekday,11,DT31,3816,2409,DT31,,,False,,,,,,,,31.0,,,,,,Tampines West
2022-02,weekend,16,EW6,3259,4089,EW6,,,False,,,,6.0,,,,,,,,,,Kembangan
2022-02,weekday,16,EW6,4997,8140,EW6,,,False,,,,6.0,,,,,,,,,,Kembangan
2022-02,weekend,15,NE11,1847,1742,NE11,,,False,,,,,11.0,,,,,,,,,Woodleigh
2022-02,weekday,15,NE11,8929,3618,NE11,,,False,,,,,11.0,,,,,,,,,Woodleigh
2022-02,weekday,10,SE5,1550,678,SE5,,,False,,,,,,,,,,,,,5.0,Ranggung
2022-02,weekend,10,SE5,1158,517,SE5,,,False,,,,,,,,,,,,,5.0,Ranggung
2022-02,weekend,16,BP6/DT1,11132,12616,BP6,DT1,,True,,,,,,6.0,,1.0,,,,,,Bukit Panjang
2022-02,weekday,16,BP6/DT1,17634,27529,BP6,DT1,,True,,,,,,6.0,,1.0,,,,,,Bukit Panjang
2022-02,weekend,14,CC24,1935,1081,CC24,,,False,,,24.0,,,,,,,,,,,Kent Ridge
2022-02,weekday,14,CC24,8924,9866,CC24,,,False,,,24.0,,,,,,,,,,,Kent Ridge
2022-02,weekday,7,NS18,20341,11517,NS18,,,False,18.0,,,,,,,,,,,,,Braddell
2022-02,weekend,7,NS18,3864,1717,NS18,,,False,18.0,,,,,,,,,,,,,Braddell
2022-02,weekday,20,NE9,9378,12173,NE9,,,False,,,,,9.0,,,,,,,,,Boon Keng
2022-02,weekend,20,NE9,4292,6084,NE9,,,False,,,,,9.0,,,,,,,,,Boon Keng
2022-02,weekend,10,TE6,1882,892,TE6,,,False,,,,,,,,,,6.0,,,,Mayflower
2022-02,weekday,10,TE6,2426,1084,TE6,,,False,,,,,,,,,,6.0,,,,Mayflower
2022-02,weekend,17,BP7,259,443,BP7,,,False,,,,,,7.0,,,,,,,,Petir
2022-02,weekday,17,BP7,912,1630,BP7,,,False,,,,,,7.0,,,,,,,,Petir
2022-02,weekday,19,DT21,6201,2791,DT21,,,False,,,,,,,,21.0,,,,,,Bencoolen
2022-02,weekend,19,DT21,1964,935,DT21,,,False,,,,,,,,21.0,,,,,,Bencoolen
2022-02,weekday,18,PE6,5054,8776,PE6,,,False,,,,,,,,,,,6.0,,,Oasis
2022-02,weekend,18,PE6,2244,2532,PE6,,,False,,,,,,,,,,,6.0,,,Oasis
2022-02,weekend,24,DT34,2,109,DT34,,,False,,,,,,,,34.0,,,,,,Upper Changi
2022-02,weekday,24,DT34,1,208,DT34,,,False,,,,,,,,34.0,,,,,,Upper Changi
2022-02,weekday,20,CC11,10206,3118,CC11,,,False,,,11.0,,,,,,,,,,,Tai Seng
2022-02,weekend,20,CC11,2638,2052,CC11,,,False,,,11.0,,,,,,,,,,,Tai Seng
2022-02,weekday,21,DT27,2315,2961,DT27,,,False,,,,,,,,27.0,,,,,,Ubi
2022-02,weekend,21,DT27,975,2000,DT27,,,False,,,,,,,,27.0,,,,,,Ubi
2022-02,weekend,21,CE1/DT16,17438,5279,CE1,DT16,,True,,,,,,,1.0,16.0,,,,,,Bayfront
2022-02,weekday,21,CE1/DT16,22157,6618,CE1,DT16,,True,,,,,,,1.0,16.0,,,,,,Bayfront
2022-02,weekend,16,EW29,6844,3057,EW29,,,False,,,,29.0,,,,,,,,,,Joo Koon
2022-02,weekday,16,EW29,16750,2949,EW29,,,False,,,,29.0,,,,,,,,,,Joo Koon
2022-02,weekend,23,DT20,915,311,DT20,,,False,,,,,,,,20.0,,,,,,Fort Canning
2022-02,weekday,23,DT20,1736,503,DT20,,,False,,,,,,,,20.0,,,,,,Fort Canning
